OBJECTID,DIVDSGNTR,BLKDSGNTR,DIVTYP,STATEDAREA,created_user,created_date,last_edited_user,last_edited_date,Shape__Area,Shape__Length
945,Public Right Of Way,,Public Right Of Way,0.0227 a,,,AANDREWS,2018-07-13T19:57:02.000Z,987.899658203125,125.873482729884
946,Public Right Of Way,,Public Right Of Way,0.2928 a,,,AANDREWS,2018-07-13T19:57:02.000Z,12756.4392089844,518.565648322072
947,Public Right Of Way,,Public Right Of Way,0.9225 a,,,AANDREWS,2018-07-13T19:57:02.000Z,40185.615234375,1684.16366845595
948,Public Right Of Way,,Public Right Of Way,2.396 a,,,AANDREWS,2018-07-13T19:57:02.000Z,104356.294921875,7759.19737365498
949,Public Right Of Way,,Public Right Of Way,0.4929 a,,,AANDREWS,2018-07-13T19:57:02.000Z,21468.7893066406,1840.7299247702
950,Public Right Of Way,,Public Right Of Way,1.452 a,,,AANDREWS,2018-07-13T19:57:02.000Z,63261.1892089844,2937.93891513773
951,Public Right Of Way,,Public Right Of Way,0.0230 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1003.17724609375,126.875767847079
952,Public Right Of Way,,Public Right Of Way,0.0346 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1505.79956054688,321.046222086561
953,Public Right Of Way,,Public Right Of Way,0.0711 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3095.64331054688,418.964308827311
954,Public Right Of Way,,Public Right Of Way,0.0294 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1279.8076171875,191.975067726428
955,Public Right Of Way,,Public Right Of Way,0.3892 a,,,AANDREWS,2018-07-13T19:57:02.000Z,16953.9558105469,685.185683407394
956,Public Right Of Way,,Public Right Of Way,0.1212 a,,,AANDREWS,2018-07-13T19:57:02.000Z,5279.35571289063,737.996691827312
957,Public Right Of Way,,Public Right Of Way,0.6222 a,,,AANDREWS,2018-07-13T19:57:02.000Z,27102.64453125,2061.61169030743
958,Public Right Of Way,,Public Right Of Way,0.9319 a,,,AANDREWS,2018-07-13T19:57:02.000Z,40595.5942382813,2905.82709990263
959,Public Right Of Way,,Public Right Of Way,0.2667 a,,,AANDREWS,2018-07-13T19:57:02.000Z,11618.8317871094,507.303734110671
960,Public Right Of Way,,Public Right Of Way,0.1038 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4523.04614257813,597.296186495786
961,Public Right Of Way,,Public Right Of Way,1.101 a,,,AANDREWS,2018-07-13T19:57:02.000Z,47966.5593261719,1700.64538468088
962,Public Right Of Way,,Public Right Of Way,0.0712 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3101.38623046875,419.642265401727
963,Public Right Of Way,,Public Right Of Way,0.0294 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1280.005859375,192.000531154185
964,Public Right Of Way,,Public Right Of Way,0.9776 a,,,AANDREWS,2018-07-13T19:57:02.000Z,42576.90625,1434.75970315487
965,Public Right Of Way,,Public Right Of Way,2.598 a,,,AANDREWS,2018-07-13T19:57:02.000Z,113151.434082031,4079.96899624686
966,Public Right Of Way,,Public Right Of Way,0.2486 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10828.908203125,1345.73237508586
967,Public Right Of Way,,Public Right Of Way,3.720 a,,,AANDREWS,2018-07-13T19:57:02.000Z,162024.048828125,10166.3858341974
968,Public Right Of Way,,Public Right Of Way,0.0868 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3780.13842773438,568.079227250314
969,Public Right Of Way,,Public Right Of Way,0.0868 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3780.224609375,568.069298452786
970,Public Right Of Way,,Public Right Of Way,0.3585 a,,,AANDREWS,2018-07-13T19:57:02.000Z,15617.9836425781,1123.67414640909
971,Public Right Of Way,,Public Right Of Way,1.175 a,,,AANDREWS,2018-07-13T19:57:02.000Z,51164.8510742188,2730.04619332706
972,Public Right Of Way,,Public Right Of Way,3.208 a,,,AANDREWS,2018-07-13T19:57:02.000Z,139722.666992188,8663.01772578031
973,Public Right Of Way,,Public Right Of Way,1.187 a,,,AANDREWS,2018-07-13T19:57:02.000Z,51688.1682128906,3314.2260792337
974,Public Right Of Way,,Public Right Of Way,12.66 a,,,AANDREWS,2018-07-13T19:57:02.000Z,551582.100585938,30496.5649045764
975,Public Right Of Way,,Public Right Of Way,3.189 a,,,AANDREWS,2018-07-13T19:57:02.000Z,138899.869628906,8609.7276823899
976,Public Right Of Way,,Public Right Of Way,0.1553 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6766.8232421875,525.973716704527
977,Public Right Of Way,,Public Right Of Way,5.780 a,,,AANDREWS,2018-07-13T19:57:02.000Z,251775.015625,14789.422709134
978,Public Right Of Way,,Public Right Of Way,0.1336 a,,,AANDREWS,2018-07-13T19:57:02.000Z,5819.32958984375,447.950442475587
979,Public Right Of Way,,Public Right Of Way,13.90 a,,,AANDREWS,2018-07-13T19:57:02.000Z,605550.503173828,26066.6303298038
980,Public Right Of Way,,Public Right Of Way,10.45 a,,,AANDREWS,2018-07-13T19:57:02.000Z,455270.916992188,18120.4670476076
981,Public Right Of Way,,Public Right Of Way,2.573 a,,,AANDREWS,2018-07-13T19:57:02.000Z,112111.059814453,5772.75761844807
982,Public Right Of Way,,Public Right Of Way,8.888 a,,,AANDREWS,2018-11-28T16:30:42.000Z,387160.171386719,15982.1156900347
983,Public Right Of Way,,Public Right Of Way,0.1151 a,,,AANDREWS,2018-07-13T19:57:02.000Z,5013.96533203125,400.300506181532
984,Public Right Of Way,,Public Right Of Way,0.0293 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1277.86499023438,187.933653753383
985,Public Right Of Way,,Public Right Of Way,0.1873 a,,,AANDREWS,2018-07-13T19:57:02.000Z,8159.04296875,604.001808755274
986,Public Right Of Way,,Public Right Of Way,0.4101 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17861.9594726563,653.371179498955
987,Public Right Of Way,,Public Right Of Way,0.0227 a,,,AANDREWS,2018-07-13T19:57:02.000Z,989.923095703125,152.999511895191
988,Public Right Of Way,,Public Right Of Way,0.6456 a,,,AANDREWS,2018-07-13T19:57:02.000Z,28122.3508300781,759.879507347097
989,Public Right Of Way,,Public Right Of Way,0.3272 a,,,AANDREWS,2018-07-13T19:57:02.000Z,14254.4157714844,834.821697619824
990,Public Right Of Way,,Public Right Of Way,0.6471 a,,,AANDREWS,2018-07-13T19:57:02.000Z,28187.1171875,1631.8358984811
991,Public Right Of Way,,Public Right Of Way,0.1723 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7507.35400390625,1030.99177248238
992,Public Right Of Way,,Public Right Of Way,0.0456 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1984.20043945313,416.720762609233
993,Public Right Of Way,,Public Right Of Way,0.2322 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10114.6586914063,1015.5450314544
994,Public Right Of Way,,Public Right Of Way,0.2188 a,,,AANDREWS,2018-07-13T19:57:02.000Z,9530.89233398438,1230.23430569601
995,Public Right Of Way,,Public Right Of Way,0.1729 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7533.6240234375,652.595107072917
996,Public Right Of Way,,Public Right Of Way,0.4572 a,,,AANDREWS,2018-07-13T19:57:02.000Z,19917.3227539063,867.245107101534
997,Public Right Of Way,,Public Right Of Way,0.0905 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3943.76635742188,365.494812473295
998,Public Right Of Way,,Public Right Of Way,0.2882 a,,,AANDREWS,2018-07-13T19:57:02.000Z,12552.6525878906,568.822670561396
999,Public Right Of Way,,Public Right Of Way,0.3961 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17252.0200195313,1429.87258731781
1000,Public Right Of Way,,Public Right Of Way,0.3803 a,,,AANDREWS,2018-07-13T19:57:02.000Z,16564.1530761719,672.163338256724
3001,Public Right Of Way,,Public Right Of Way,2.131 a,,,AANDREWS,2018-07-13T19:57:02.000Z,92861.2668457031,4026.08717225352
3002,Public Right Of Way,,Public Right Of Way,2.256 a,,,AANDREWS,2018-07-13T19:57:02.000Z,98154.9733886719,3744.70748172291
3003,Public Right Of Way,,Public Right Of Way,3.819 a,,,AANDREWS,2018-07-13T19:57:02.000Z,166356.884033203,9108.78196034227
3004,Public Right Of Way,,Public Right Of Way,2.227 a,,,AANDREWS,2018-07-13T19:57:02.000Z,97042.7707519531,3934.87618163636
3005,Public Right Of Way,,Public Right Of Way,1.701 a,,,AANDREWS,2018-07-13T19:57:02.000Z,74077.4086914063,3063.17303216485
3006,Public Right Of Way,,Public Right Of Way,0.3851 a,,,AANDREWS,2018-07-13T19:57:02.000Z,16774.7785644531,770.990268294006
3007,Public Right Of Way,,Public Right Of Way,1.498 a,,,AANDREWS,2018-07-13T19:57:02.000Z,65242.0825195313,2710.17586074426
3008,Public Right Of Way,,Public Right Of Way,0.1751 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7598.458984375,311.613365863149
3009,Public Right Of Way,,Public Right Of Way,2.380 a,,,AANDREWS,2018-07-13T19:57:02.000Z,103598.149169922,4115.65437824195
3010,Public Right Of Way,,Public Right Of Way,0.9572 a,,,AANDREWS,2018-07-13T19:57:02.000Z,41693.7592773438,1892.28660952957
3011,Public Right Of Way,,Public Right Of Way,0.0999 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4351.33276367188,890.761785476475
3012,Public Right Of Way,,Public Right Of Way,0.0440 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1917.15747070313,249.538589222786
3013,Public Right Of Way,,Public Right Of Way,2.063 a,,,AANDREWS,2018-07-13T19:57:02.000Z,89862.7624511719,3635.00367143063
3014,Public Right Of Way,,Public Right Of Way,4.822 a,,,AANDREWS,2018-07-13T19:57:02.000Z,209955.33984375,7654.67832100324
3015,Public Right Of Way,,Public Right Of Way,1.227 a,,,AANDREWS,2018-07-13T19:57:02.000Z,53459.3371582031,3990.86526561577
3016,Public Right Of Way,,Public Right Of Way,5.061 a,,,AANDREWS,2018-07-13T19:57:02.000Z,220463.266113281,7704.73544793994
3017,Public Right Of Way,,Public Right Of Way,1.297 a,,,AANDREWS,2018-07-13T19:57:02.000Z,56509.2973632813,2978.96649290815
3018,Public Right Of Way,,Public Right Of Way,1.462 a,,,AANDREWS,2018-07-13T19:57:02.000Z,63676.1433105469,4284.34570430195
3019,Public Right Of Way,,Public Right Of Way,0.4255 a,,,AANDREWS,2018-07-13T19:57:02.000Z,18535.8701171875,1716.94861241524
3020,Public Right Of Way,,Public Right Of Way,1.462 a,,,AANDREWS,2018-07-13T19:57:02.000Z,63686.7712402344,3119.36245856941
3021,Public Right Of Way,,Public Right Of Way,0.4589 a,,,AANDREWS,2018-07-13T19:57:02.000Z,19989.2009277344,793.866921167004
3022,Public Right Of Way,,Public Right Of Way,3.863 a,,,AANDREWS,2018-07-13T19:57:02.000Z,168271.263183594,5809.06315733287
3023,Public Right Of Way,,Public Right Of Way,0.3480 a,,,AANDREWS,2018-07-13T19:57:02.000Z,15139.5935058594,602.116717257973
3024,Public Right Of Way,,Public Right Of Way,8.962 a,,,AANDREWS,2018-07-13T19:57:02.000Z,390344.689208984,16778.1878711263
3025,Public Right Of Way,,Public Right Of Way,2.240 a,,,AANDREWS,2018-07-13T19:57:02.000Z,97577.2917480469,3495.62981375798
3026,Public Right Of Way,,Public Right Of Way,1.173 a,,,AANDREWS,2018-07-13T19:57:02.000Z,51033.2724609375,1961.50790756388
3027,Public Right Of Way,,Public Right Of Way,0.8407 a,,,AANDREWS,2018-07-13T19:57:02.000Z,36629.0603027344,1630.57299412111
3028,Public Right Of Way,,Public Right Of Way,2.929 a,,,AANDREWS,2018-07-13T19:57:02.000Z,127530.885253906,5719.45770471827
3029,Public Right Of Way,,Public Right Of Way,0.5843 a,,,AANDREWS,2018-07-13T19:57:02.000Z,25451.6696777344,1021.0903160556
3030,Public Right Of Way,,Public Right Of Way,3.948 a,,,AANDREWS,2018-07-13T19:57:02.000Z,171899.523681641,6086.74412475113
3031,Public Right Of Way,,Public Right Of Way,0.3419 a,,,AANDREWS,2018-07-13T19:57:02.000Z,14883.5571289063,767.448768018631
3032,Public Right Of Way,,Public Right Of Way,0.0702 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3057.8681640625,264.35103887079
3033,Public Right Of Way,,Public Right Of Way,0.0738 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3215.97045898438,280.740350237359
3034,Public Right Of Way,,Public Right Of Way,57.96 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2524493.01416016,19634.535812575
3035,Public Right Of Way,,Public Right Of Way,2.617 a,,,AANDREWS,2018-07-13T19:57:02.000Z,114000.504394531,4601.98531166529
3036,Public Right Of Way,,Public Right Of Way,2.736 a,,,AANDREWS,2018-07-13T19:57:02.000Z,119172.060302734,4240.15668015608
3037,Public Right Of Way,,Public Right Of Way,0.3313 a,,,AANDREWS,2018-07-13T19:57:02.000Z,14409.7016601563,638.847106338766
3038,Public Right Of Way,,Public Right Of Way,0.6555 a,,,AANDREWS,2018-07-13T19:57:02.000Z,28551.5141601563,1509.49563931373
3039,Public Right Of Way,,Public Right Of Way,0.3210 a,,,AANDREWS,2018-07-13T19:57:02.000Z,13975.5612792969,791.852612357225
3040,Public Right Of Way,,Public Right Of Way,2.720 a,,,AANDREWS,2018-07-13T19:57:02.000Z,118531.87890625,4582.01623476809
3041,Public Right Of Way,,Public Right Of Way,5.339 a,,,AANDREWS,2018-07-13T19:57:02.000Z,230918.073242188,5544.66288766243
3042,Public Right Of Way,,Public Right Of Way,2.072 a,,,AANDREWS,2018-07-13T19:57:02.000Z,90232.8579101563,3616.1224623856
3043,Public Right Of Way,,Public Right Of Way,0.7947 a,,,AANDREWS,2018-07-13T19:57:02.000Z,34584.2641601563,1661.04336925152
3044,Public Right Of Way,,Public Right Of Way,1.880 a,,,AANDREWS,2018-07-13T19:57:02.000Z,81843.8674316406,2721.37607023714
3045,Public Right Of Way,,Public Right Of Way,7.011 a,,,AANDREWS,2018-07-13T19:57:02.000Z,305448.104736328,11521.3834202383
3046,Public Right Of Way,,Public Right Of Way,31.58 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1375620.13037109,52117.7839926104
3047,Public Right Of Way,,Public Right Of Way,2.687 a,,,AANDREWS,2018-07-13T19:57:02.000Z,117039.019775391,4040.70504436499
3048,Public Right Of Way,,Public Right Of Way,2.943 a,,,AANDREWS,2018-07-13T19:57:02.000Z,128184.014160156,5790.85125299596
3049,Public Right Of Way,,Public Right Of Way,0.2715 a,,,AANDREWS,2018-07-13T19:57:02.000Z,11827.1489257813,522.233707344671
3050,Public Right Of Way,,Public Right Of Way,0.7582 a,,,AANDREWS,2018-07-13T19:57:02.000Z,33026.2116699219,2221.5705878692
3051,Public Right Of Way,,Public Right Of Way,0.8330 a,,,AANDREWS,2018-07-13T19:57:02.000Z,36285.9916992188,1208.0287111803
3052,Public Right Of Way,,Public Right Of Way,11.38 a,,,AANDREWS,2018-07-13T19:57:02.000Z,495697.733398438,21680.7739861374
3053,Public Right Of Way,,Public Right Of Way,2.028 a,,,AANDREWS,2018-07-13T19:57:02.000Z,88293.3542480469,3833.47823645672
3054,Public Right Of Way,,Public Right Of Way,0.5491 a,,,AANDREWS,2018-07-13T19:57:02.000Z,23905.3349609375,1675.30529883139
3055,Public Right Of Way,,Public Right Of Way,13.89 a,,,AANDREWS,2018-07-13T19:57:02.000Z,604996.155761719,18745.2567150243
3056,Public Right Of Way,,Public Right Of Way,5.529 a,,,AANDREWS,2018-07-13T19:57:02.000Z,240948.12890625,16514.6622360696
3057,Public Right Of Way,,Public Right Of Way,1.224 a,,,AANDREWS,2018-07-13T19:57:02.000Z,53301.4289550781,2745.22120467989
3058,Public Right Of Way,,Public Right Of Way,1.932 a,,,AANDREWS,2018-07-13T19:57:02.000Z,84170.603515625,4164.24376692527
3059,Public Right Of Way,,Public Right Of Way,5.482 a,,,AANDREWS,2018-07-13T19:57:02.000Z,238793.812744141,8305.4207517735
3060,Public Right Of Way,,Public Right Of Way,0.0909 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3960.416015625,811.913770336702
3061,Public Right Of Way,,Public Right Of Way,1.933 a,,,AANDREWS,2018-07-13T19:57:02.000Z,84192.3637695313,3180.40584720719
3062,Public Right Of Way,,Public Right Of Way,3.005 a,,,AANDREWS,2018-07-13T19:57:02.000Z,130854.945556641,5006.80234130449
3063,Public Right Of Way,,Public Right Of Way,0.9988 a,,,AANDREWS,2018-07-13T19:57:02.000Z,43507.1547851563,1840.05961220096
3064,Public Right Of Way,,Public Right Of Way,2.532 a,,,AANDREWS,2018-07-13T19:57:02.000Z,110285.791015625,4925.88533018691
3065,Public Right Of Way,,Public Right Of Way,3.488 a,,,AANDREWS,2018-07-13T19:57:02.000Z,151949.631103516,6174.25094718365
3066,Public Right Of Way,,Public Right Of Way,0.7698 a,,,AANDREWS,2018-07-13T19:57:02.000Z,33542.9392089844,1119.89896666319
3067,Public Right Of Way,,Public Right Of Way,0.7559 a,,,AANDREWS,2018-07-13T19:57:02.000Z,32925.4753417969,1076.59040847217
3068,Public Right Of Way,,Public Right Of Way,1.248 a,,,AANDREWS,2018-07-13T19:57:02.000Z,54329.7897949219,2887.84371586472
3069,Public Right Of Way,,Public Right Of Way,1.271 a,,,AANDREWS,2018-07-13T19:57:02.000Z,55372.9836425781,2812.81472336074
3070,Public Right Of Way,,Public Right Of Way,0.3318 a,,,AANDREWS,2018-07-13T19:57:02.000Z,14474.8444824219,878.731461048164
3071,Public Right Of Way,,Public Right Of Way,0.0298 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1297.0185546875,320.47415933219
3072,Public Right Of Way,,Public Right Of Way,1.249 a,,,AANDREWS,2018-07-13T19:57:02.000Z,54389.1630859375,2299.45482727776
3073,Public Right Of Way,,Public Right Of Way,14.25 a,,,AANDREWS,2018-07-13T19:57:02.000Z,620666.095947266,22976.8130682124
3074,Public Right Of Way,,Public Right Of Way,0.0402 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1750.78540039063,369.999179407384
3075,Public Right Of Way,,Public Right Of Way,1.842 a,,,AANDREWS,2018-07-13T19:57:02.000Z,80234.2426757813,3180.66692960525
3076,Public Right Of Way,,Public Right Of Way,1.235 a,,,AANDREWS,2018-07-13T19:57:02.000Z,53809.4731445313,2326.93964339355
3077,Public Right Of Way,,Public Right Of Way,188.1 a,,,AANDREWS,2018-07-13T19:57:02.000Z,8192828.03808594,24616.9676870152
3078,Public Right Of Way,,Public Right Of Way,3.418 a,,,AANDREWS,2018-07-13T19:57:02.000Z,148876.063476563,7280.98841799422
3079,Public Right Of Way,,Public Right Of Way,0.0680 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2960.05834960938,336.040974691248
3080,Public Right Of Way,,Public Right Of Way,0.2478 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10794.8522949219,1119.43383176193
3081,Public Right Of Way,,Public Right Of Way,2.586 a,,,AANDREWS,2018-07-13T19:57:02.000Z,112605.279052734,5615.44305638576
3082,Public Right Of Way,,Public Right Of Way,0.4031 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17568.4235839844,748.237081431128
3083,Public Right Of Way,,Public Right Of Way,0.4116 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17927.9526367188,832.474039331059
3084,Public Right Of Way,,Public Right Of Way,0.4041 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17602.2153320313,736.40818348396
3085,Public Right Of Way,,Public Right Of Way,2.340 a,,,AANDREWS,2018-07-13T19:57:02.000Z,101933.03125,2709.55145445992
3086,Public Right Of Way,,Public Right Of Way,0.8195 a,,,AANDREWS,2018-07-13T19:57:02.000Z,35696.4643554688,1864.84700748083
3087,Public Right Of Way,,Public Right Of Way,1.026 a,,,AANDREWS,2018-07-13T19:57:02.000Z,44666.6623535156,2310.23306949007
3088,Public Right Of Way,,Public Right Of Way,0.2846 a,,,AANDREWS,2018-07-13T19:57:02.000Z,12395.2275390625,605.431972323548
3089,Public Right Of Way,,Public Right Of Way,1.197 a,,,AANDREWS,2018-07-13T19:57:02.000Z,52130.99609375,2243.7555924261
3090,Public Right Of Way,,Public Right Of Way,1.002 a,,,AANDREWS,2018-07-13T19:57:02.000Z,43600.1408691406,2425.99225640458
3091,Public Right Of Way,,Public Right Of Way,3.259 a,,,AANDREWS,2018-07-13T19:57:02.000Z,141906.354492188,6054.24956873174
3092,Public Right Of Way,,Public Right Of Way,1.167 a,,,AANDREWS,2018-07-13T19:57:02.000Z,50831.0388183594,2626.72253840749
3093,Public Right Of Way,,Public Right Of Way,0.1064 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4634.53637695313,503.418364409292
3094,Public Right Of Way,,Public Right Of Way,63.41 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2762357.14892578,40852.3423466327
3095,Public Right Of Way,,Public Right Of Way,0.0919 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4001.36328125,329.835212455409
3096,Public Right Of Way,,Public Right Of Way,0.4020 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17487.9619140625,1041.55460148186
3097,Public Right Of Way,,Public Right Of Way,0.5434 a,,,AANDREWS,2018-07-13T19:57:02.000Z,23670.3994140625,1157.54480355923
3098,Public Right Of Way,,Public Right Of Way,0.3916 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17029.8251953125,1198.7691834361
3099,Public Right Of Way,,Public Right Of Way,0.5909 a,,,AANDREWS,2018-07-13T19:57:02.000Z,25751.203125,1674.73016159314
3100,Public Right Of Way,,Public Right Of Way,0.1162 a,,,AANDREWS,2018-07-13T19:57:02.000Z,5063.453125,459.720854808738
3101,Public Right Of Way,,Public Right Of Way,0.1861 a,,,AANDREWS,2018-07-13T19:57:02.000Z,8098.60815429688,356.84904148793
3102,Public Right Of Way,,Public Right Of Way,1.885 a,,,AANDREWS,2018-07-13T19:57:02.000Z,82189.6604003906,3283.66344782695
3103,Public Right Of Way,,Public Right Of Way,0.1252 a,,,AANDREWS,2018-07-13T19:57:02.000Z,5441.2158203125,410.88156570606
3104,Public Right Of Way,,Public Right Of Way,14.66 a,,,AANDREWS,2018-07-13T19:57:02.000Z,638379.313964844,42543.5229084453
3105,Public Right Of Way,,Public Right Of Way,0.0229 a,,,AANDREWS,2018-07-13T19:57:02.000Z,999.55224609375,219.992882898722
3106,Public Right Of Way,,Public Right Of Way,19.04 a,,,AANDREWS,2019-02-07T20:40:58.000Z,829823.822753906,15410.0193052867
3107,Public Right Of Way,,Public Right Of Way,16.81 a,,,AANDREWS,2018-07-13T19:57:02.000Z,732195.306396484,4746.04057603138
